time,amount
3.9320328469798853,4.263493757770025
3.1631970274983896,2.28199163741541
3.88177109496545,3.486810205630524
3.8409032043046833,4.004318456355303
2.8600121021587244,3.8352307523485614
4.004836973957542,3.9166154494388827
4.286132213464032,3.097161297543692
3.474897536305491,3.897573057626726
3.344707693720854,3.49748357717179
4.979167655364086,3.9128668150443366
2.4352153433186565,3.998822762946106
3.2857053998244927,4.242649340433543
2.5438552573239743,3.0196923906372355
3.844553674690669,2.7488966517199382
4.182688957481898,4.069906926809324
2.97041947129361,2.7245227293631937
4.663894391559061,1.46931651666458
3.1084223716392323,4.110334051754163
4.569142793633429,3.382651296258273
3.127544010408406,3.287782691228405
4.342536143187726,2.9962109119823115
3.592078641576071,3.8348297849679907
3.6717809936503065,2.9315714625438316
4.945387040426637,5.188830675052798
3.8683853286917875,3.102146022652163
4.214434048744878,2.646445410163995
3.714534593409819,3.928923428423077
4.040694931819569,4.362228322034385
2.6756235245930693,4.41660200653847
3.6553931393016303,2.251781467319538
2.708000926587206,3.539004516629625
1.9691408032118283,3.4319780481412416
4.130941583057256,4.19193792636714
2.6797703837636715,3.356237204487904
3.385148431302836,3.3533307011445688
4.25032723868399,3.0855336586647084
4.244553405185657,3.9315771513610995
3.5340609729813655,2.166602912302401
4.278197574576362,4.102886463168776
3.450320324903472,3.299346740389106
4.746995757466779,3.5157325558540085
3.2354208863169154,3.933218708166668
3.5792331232989523,3.3512624580624473
2.6733403394554207,2.766005589905001
4.813154756235598,4.122729644649885
2.9077172980321233,4.828030190537685
3.828891828726419,3.1485762448247328
4.387306934360487,4.1293665526459895
2.986053813356773,3.403316654046087
3.617700250297613,3.097642822754887
2.9885647034773744,3.444804708481615
3.5112415256953167,3.067397978887011
2.3437750683385357,2.9576063528741647
3.6527015136083976,3.7007646866741255
3.13348158217003,3.309917346235043
4.636161736681266,4.304435358830035
3.8431557398656286,2.8705948141932707
2.76193271960547,5.1211838398521
3.31401210469793,2.3331856013902645
4.417228600486317,3.6379256858775615
2.399572606193435,3.6129383083236317
3.9209759476928525,3.0074141759243265
3.9316143925876252,3.0930634575004174
2.91126732977377,3.5607542886498855
3.357935356575348,4.156359485800655
3.281593312191532,3.7014501327656593
1.7068368689335118,2.5089076642623773
2.741326855589063,3.8822401816101104
3.782561551273154,3.271211720281943
3.6361553678563134,4.5373560087469365
4.3113737501278075,3.731181754400079
4.547889039326574,3.786376981191916
2.5440295695188517,4.366209305060676
4.465100816053454,3.092140595245196
2.2214314911753985,2.904450709231182
3.4745807484251454,4.828272306023521
3.8639116636010984,3.661284648271945
3.131199374828756,2.534241860735971
2.676748994364082,3.2038513067653227
3.66246194263693,2.9106290331845517
3.6159945842184698,3.992669493736894
2.7183613831407496,2.54236996627314
4.8181977681159065,2.738383883924372
3.505687175603024,2.7080969195966578
3.7492519751501217,3.112313126096082
3.6414933705828174,4.846340807771755
4.6837722357585125,3.015896750975313
3.796446079180395,4.110687579908888
4.089562470638433,4.11266513344707
2.787055358867356,4.955296436875658
1.7603843060575184,3.9042584042756276
2.578776043771256,3.815078935680737
4.184755931354063,4.22395148373372
2.889365406439776,2.593401791691696
3.5242826100304736,3.0062480365671744
3.0704049467067214,4.641804336535085
3.283831174097003,2.713143924775691
3.666105070467003,2.7562611152033827
3.038925246947352,3.273499447379074
4.1438331858376936,3.6697474567595214
3.044809527305936,4.581956508332436
3.042657401457581,3.6214815074809894
3.933946506594573,4.60208315182102
2.5315831498299897,3.860507638573105
4.341273098746179,3.2671475080001926
4.164009212768275,3.3583569706303735
3.774452332300058,4.003405432990946
4.113395085161336,4.072641718966601
3.4018557392565048,2.154928159589902
1.7906011392501548,2.7970697756511553
4.5813801171425155,2.177571329956128
3.425022114390654,3.5599568494078735
6.190566778065758,3.6874604776864994
2.5430808157020253,2.90662702020661
2.1688848433427874,2.2811061247058397
4.748174131815816,2.467117975586608
3.242707785200969,3.8049370039017183
4.038512328370083,2.479973132243816
3.05964865881392,2.8028983672435714
4.106067498144206,2.2675977081153356
2.449013051737048,1.768633780843309
2.268262993643657,2.287386439169013
3.953393337336706,4.459468024100112
3.5565629403732397,3.7595193095120427
3.7265437184838217,2.818415012569447
3.1936196035085604,2.2240224959071577
3.0664856949326653,4.74883479617462
3.320067090338789,3.115060746040096
3.134527310666105,3.1901062870530588
4.300188224370794,2.45816028173025
3.161378088458297,3.3683146649792066
4.155726085286789,2.376173923931455
3.38523450461898,2.758655305063017
3.9559869025277736,3.045298142580243
2.8296437026124655,3.067510216414818
3.6189063750021537,3.067749428995654
4.461215749795756,5.166188872219852
2.3436109738356965,3.346597814316958
4.365228149531434,3.24739715247562
3.8655256056344736,3.4678974058427636
2.834558835233018,4.134938120659786
4.514485339649827,3.6112389361672546
3.0240836813017813,3.767762849817417
3.2846342915470563,2.718858673482995
3.673365142458502,3.5184188490604242
2.7353543931192275,4.189128837971886
3.022303376706708,5.042308484184122
2.749372347092833,4.428024342556715
1.748172685644032,4.816330414477172
3.5512688198133,1.7753797142378933
4.2690175808505675,2.964877456346642
3.4110405466517815,3.4648597651616226
3.6644201216079995,4.193916736933058
3.45243879694282,4.229858686578153
2.3050511608751325,2.6221581740680255
2.8614591480886804,3.4121297419631915
3.9486685138443125,2.8690543594381355
3.3031464585716317,3.047105915928034
3.4521670779273808,3.6486120769921757
3.2868715947984573,4.008939694838473
3.4088404098339167,3.8102318925435226
2.286393908156774,4.07075587525628
2.4919282747217917,2.4730086370043844
3.1023167815093875,1.3667660945847442
3.26043201940325,3.621169838320541
3.826482463126114,3.883884253426537
3.6592197268508677,2.6102120256071912
2.8142196533070725,4.68177510339501
3.557708337450454,2.912808755627962
4.732296261176338,3.0029216679334665
3.451261600230486,4.320257014584309
4.411971049297424,5.231323145772341
5.861976688781285,5.487989123715369
4.062713335738866,3.4837897398122215
3.5005519007909007,4.618708158921477
3.0056500931123282,3.5944190892141035
5.062437077280913,3.9094804598941755
4.433005863322464,2.732541769758268
3.3260668317141024,2.756355173056478
3.0727583592114533,4.645384783417822
4.026249083697679,4.260697501158358
3.46012755406232,4.094360288609933
2.4833825677662302,3.4691702541128295
3.742706989146078,2.953073425163815
3.7330455899964656,3.1735837317521556
2.7347322469040334,3.903893926590073
2.5674052928670834,3.463578392150009
4.088828225131884,3.6521275752597617
2.6953820773778543,3.981132367322677
2.833548507307535,3.079521141101022
3.9170213605214803,3.0347663539966576
3.5044762566496477,3.91255976462716
3.5172360767300384,3.161874051572823
3.2266960367425317,1.6649042307694482
4.526317219621143,4.480719703846847
3.8791886618858253,3.3662195801061423
3.674928399428791,3.7199283399264536
2.3097722215699927,3.46475700197748
2.6885529669218156,3.0627649105827484
2.8666964595102953,2.780873957356695
3.812295988007476,1.5774887507191404
4.62745879723662,3.1284560666496817
3.9513518240385723,5.452234247345119
3.5059825727133083,3.2408494801021197
3.7098650269129405,3.1151760226789493
2.6398100595140948,2.570967498562602
2.576894332506377,3.3317949568365477
2.7236631484894596,3.891821336145216
3.1009769588406373,3.778426186029727
4.296939037020577,4.535221531516326
2.2320743411024377,3.10932225062744
3.10918233013465,4.031861991728933
4.3070017049525,3.1129864938214817
3.950395647843707,2.9270037749488287
3.6765507858370863,2.408945470208089
5.1964194020707595,3.1538290916566583
3.0490838560985387,3.6958518241414113
3.2974263151759997,2.035564275780467
4.635987768338147,3.1774225201917994
3.0771658363798906,2.7116201228041543
3.0858448070385394,3.967338967217686
2.5965246491030634,1.8086451475014877
2.7260932059434024,3.758367286610866
2.424866513656334,3.523636123488094
4.015791910597388,3.261460074106431
4.039098250852595,3.0921942937832605
2.1624768634679885,4.257179830157674
3.9252768379605913,3.3056642043179685
3.6001564857979442,3.1772860119010513
2.898738420091215,3.826525091508411
2.708214156880465,4.356253024057718
3.8144146467807003,4.902021458541144
3.541528391445863,3.57448011647436
2.2257100499800497,3.6217327655929474
5.292057363452588,2.4434844677695646
3.7910142078268056,3.743242372990898
3.6938515897502677,4.114546360535962
3.953859391502262,3.11682813473055
3.4973356659712587,3.9534004838542978
3.7617201797494695,2.7168964219023737
3.9406429685045996,3.849398947689287
4.6680463773449254,3.464032377967518
3.7185138502138138,3.146641992477727
1.8562451263913284,2.482079678463486
2.821030399617422,3.229827600179574
2.869731133150378,2.8031277793312253
3.216123013660279,3.7207436184765705
4.9257587594415515,3.1986719010925317
3.753682409759039,3.1989608589975345
2.906714009914646,3.3565758129063683
3.784457818665795,3.1766234537534066
3.863492948699124,1.9766667749036906
2.9251321534793195,2.931248160059588
4.658389995538936,3.172668482870557
4.022209565783611,3.247873890030213
3.7936244324258794,4.479557266035361
3.5464953350207566,4.705102425528671
4.342712763252357,4.512861538701702
4.665532973280483,4.042999600401312
2.7766055707469643,3.204912179991874
4.502609828972837,3.5287257342250724
2.52890636427591,2.6342804689707213
3.0603574486106706,3.207875388771252
3.660488643350835,1.2915145269534913
3.0843523202215875,4.711316677310021
3.913496496982287,3.8228434363168984
3.4510210803320764,4.614169128203058
3.414358574426948,2.6618624080756703
2.8271340245013334,3.1900718323211015
3.8272685946546368,4.142308914818379
2.439967363757498,5.745752979841262
2.9880762837818344,3.591430695668582
2.849646176629058,3.3299160340543894
2.7104684521486244,2.3310589475912993
3.079749384828114,3.9276227827282493
4.2356945773729615,3.072112662826994
2.7148992705171366,4.075352395432366
3.4563027514672093,3.6427568438947984
3.567962044326004,4.851980970583724
3.6347154456569135,3.230268329393064
3.6115825368913868,4.545133346544523
3.7124425731396413,4.545733132138158
3.3725086712180232,3.8049475137618334
3.1936948077310685,4.222281408069027
4.0755897814040525,3.2394753239885596
3.3006265335328067,3.779960006626968
3.0137276461731095,4.003878048281927
2.5964562983276114,3.071812383894587
3.809654662767019,2.3275768817011797
4.155996710747641,4.738586361284282
3.63025879750374,3.0253740881370494
2.339310019617065,3.1139724959929516
3.0677063495583408,4.1761561628659365
4.200177978310163,2.2976702008371266
3.1924589492324724,2.744509197917565
3.585654765938164,3.109203046595541
4.295499225237528,1.8101435303935938
3.8113849937879722,3.538258536428035
4.085376898400094,3.8163436669295256
3.4722420654946378,3.647347124765209
3.88573079816953,2.676779692218954
3.154725928999548,4.89318446344334
3.1536143074879983,3.6463198723223536
3.2145206570055427,2.928353081070086
3.574652626959136,2.5786921070269204
4.50579283489994,5.3474030387167595
1.7314333765754661,3.861969230102182
4.405104212890575,2.5911060254464235
3.7457777253710165,3.4887295957572255
3.50139334394099,1.5988591228805167
3.86039399380046,2.9670554952058166
4.00819771061513,3.968809046389279
3.1384745900020183,3.6908685352555137
3.355074030746984,4.112159815072664
2.4733559964216023,3.758513335516926
4.026422225479507,4.961413760848393
1.8101669249707975,5.8291579996179035
4.17643222746413,2.818578575539614
3.9803303297711796,4.006709149181409
3.8259573137687517,2.860599050418579
4.237895098731075,4.505323960496431
3.1686475488206245,3.495434697863012
5.243824342072774,4.262385339641122
2.053088753922839,4.015183268712586
4.064582192325764,3.442175250284102
4.198171810544439,4.088254398744293
3.7412600777997675,2.712801694580771
2.6078081617220805,4.037798952484012
3.224785863487316,2.4660973690588643
4.349744948851135,2.187653717790867
2.616517306966471,3.693065870616475
2.416552380213428,3.1675252722603378
3.4084008242973205,3.101574168605923
4.818989688595747,3.5829867081765236
3.659760494415856,3.069407694507533
3.3184730871613835,3.9707261988949445
2.6592589523494543,4.061314794334864
3.035754542955769,3.3061647123955904
2.623669396614034,3.270940414286151
2.157760336465146,2.0780540406382073
2.6266964601733362,4.565905813874554
4.282331355837057,2.8250481190630583
3.704202595019047,2.3624382936162647
5.864022900690625,4.09866551791372
4.7856132138134395,2.944256558388252
5.082803924257767,4.46893120926521
4.561419754507596,5.508487351243273
3.051983461901848,4.101044465265652
2.4214083714347217,2.140115216466383
2.2771864124559578,2.797613948707223
3.303874953265924,3.61966926259192
3.8082264800594445,3.700117021668879
3.0437677544762196,3.093239252025002
2.253071065954731,3.190161295890065
3.097178914925629,2.846118849992581
3.1673082357986133,2.918593130051663
3.3786446488113313,3.480515782939427
1.8909055828852812,3.341315204459623
4.436111403278613,3.1629982085576565
2.9570804997904916,3.6391261774819044
2.9265911787879144,3.3999441173918132
3.026001419100261,3.5972544354171445
2.9836973237739177,3.980982342111793
3.34049112258683,4.094642992032998
3.0822123398905026,3.099921206601093
4.245465625110782,3.4562314147068984
5.047950598351035,3.687677207437654
1.7658364951158165,2.8123473994233175
3.548606569642482,4.092198965307549
2.888233431045118,2.912418581240487
3.3410857211981004,3.6428330799076907
3.3905966310323614,2.518415014770235
3.8673901548347254,3.7221571803377453
3.921641202455304,3.4480831425041054
3.287634922775718,3.2254122495326785
2.9240684907218215,3.9232970460952292
3.4301363498316775,4.069632825397038
3.799587339546387,3.4748541438393272
3.8154662288132104,3.6056946627172097
2.898711826927563,3.0717386422421797
2.7173958138310548,2.7821301991961236
4.295077510449685,3.3484938938643976
3.471028936145701,3.3893379053960047
3.036700618701476,3.988446292721242
3.010151985093224,3.0753845257133747
3.238774648731389,1.902813937663286
3.2117645294404915,3.6660157853612274
3.1052373304735115,3.200028933341651
2.6741819753007157,3.3748988546424097
4.049328181745028,3.0259264859098107
4.257896588374376,3.588574078922815
2.4513962672131564,3.5263320680090593
4.263252590754272,2.491040004969726
3.770212194328633,5.035343452976235
4.878333253358308,4.145914759475378
3.296285678695759,3.528034254392716
2.855870593122029,2.1074009574684647
3.6415501066682943,3.1039342369031737
4.467471172056628,3.4120422964089463
2.8402944966835713,3.8319690707845626
3.4131633163498605,3.2934159804160434
3.401848613837075,2.0745054255398445
4.706838295815512,3.685812968691823
3.813273101190042,3.418710613180434
1.9060863965955155,4.39610944528694
2.9309364619387868,2.0010408319574813
2.3220758659749654,4.185720245944833
1.617964699329117,4.976192402889653
4.093823364058361,3.665129140411601
2.8495054660303314,3.5737102141127397
4.111176154851522,3.688204843498695
2.898089021036089,4.401219541041927
4.026363535378481,3.9753521797642524
4.61526339466517,3.227882373885034
4.168783696024924,3.4686167617756065
2.5292617930827093,3.207350675521887
3.9052765673869536,4.67184770663899
3.135296932577266,3.347383036003807
3.0280938044679577,2.5274689017140846
2.475862151766818,3.213636474876251
2.8588970582235156,4.122610872949121
4.25360576569996,3.7485506082137254
3.924694180076923,2.8237082909097873
2.169647661977047,2.529756909661489
3.6779986178102764,1.5968876507750474
4.5329832857207855,4.936782011833463
3.642890675837437,3.3786163402031044
2.874744960985663,2.43349297210918
3.6275039239203664,4.658686339899372
3.8299083941177354,4.666137477307294
4.213639137301597,5.040194686290995
3.9197716060519316,4.192683602332741
2.8828704668257985,2.9375976063058675
2.772737146297682,2.5664034256897765
2.6890993479625793,4.342495318942977
4.00939403720296,3.2556140754386327
3.1012175434425595,2.5905133823881945
4.712157481468905,5.249732458296437
4.380125957013814,2.90299907752034
3.068937565502733,3.743197698615428
3.5076667286786756,2.6164395820462323
1.860688500811714,3.222890441277118
3.1769770936896866,3.8410438589277347
2.8291446696739033,3.8389432833521635
3.6790739870421634,3.977532346032046
4.6717381467741985,3.6382304272651145
5.961985418244916,5.72387354163831
3.7740063080408195,4.759668960689544
4.295495927234504,3.4841624702309417
3.251257402531515,3.630027050463589
2.8617634171694903,3.5702736125979224
4.195392600528874,2.972069887994753
3.608115771475404,4.670624529224788
4.290021878314942,3.236300519063904
3.119163731247647,3.034760666820616
3.6491485931741368,2.8600132541335213
4.5608939023224515,2.671829470941837
3.700094606567253,3.525763491455403
4.573595316196548,3.541186429590331
2.9431774029998565,4.07265517705153
3.8717022219390027,4.004711539904373
3.9012988131181308,2.8732150871456126
2.6374842402922183,2.668589453753793
2.9812105182029143,3.723888172566764
4.176294164213618,4.730748250484271
4.006905804546269,4.491345821752491
3.265545008485447,3.687976015360945
3.208739166704238,3.4798078060496622
4.102916921227489,3.3798606101989503
3.046794139813505,3.686154884075244
3.688159011998664,3.330224074407332
2.8620506288298024,4.261531158499161
2.3060845083839503,3.5518419442187312
3.500997472402815,2.9923542145361797
3.8324344585140695,2.9527320913270123
4.484313893495358,3.1632143655968554
3.7682894053046465,3.2909124684845885
4.027438712042033,5.148059324347548
2.4009334163650475,3.402038603781344
3.5062261233420595,3.302046418022396
4.429766597486957,3.2959485581946817
4.190787186695692,3.9286435089068
2.744686111823617,3.1261308842994064
4.444038887275351,2.6230708400301377
4.021541330482331,2.8360644307183756
3.846364032458586,2.713862005506504
3.023687652520133,3.4815209886002996
3.3077804592915205,2.8113793344372215
2.4910540473883707,4.229951668226325
2.7235738165705268,2.9659256544192356
4.0357567182107115,3.560473612412428
2.1659519408395265,3.0238727298783705
2.591541064506447,2.0748020500471753
5.45655921876901,4.424713112527411
3.046461720941163,4.25545476979586
3.057122369262713,4.40262386846806
3.751927939670816,3.593200002214988
4.153695286398336,5.5984201274939345
3.425385082787682,2.697442984853174
2.952020837646002,4.250328416053952
4.5045018657372795,3.0123702141101054
3.5399167335993655,2.408942851642793
3.000339615002557,4.245222543036922
4.55366643014402,4.832724488178284
2.5483147840711977,2.3373866833231087
3.9797118011263564,4.232783237258874
4.361610158262529,3.192069266742126
3.866836957902813,3.2622265792537215
2.666395777868397,2.8993019865208804
4.597386114978932,4.7118822010960875
3.555480971735283,1.56504808821651
4.024838572519885,4.19003765498243
4.050563021670095,3.4736340293328363
2.723525826669688,3.6763776054681343
4.076195004151124,3.2267927564210206
